Time [s],Acceleration[mg]
7.497,4.218783837
7.498,-0.349900166
7.499,3.717647497
7.5,3.3674E-10
7.501,4.086578561
7.502,-5.414031854
7.503,0.132357173
7.504,-5.551778677
7.505,3.102765447
7.506,0.548792386
7.507,0.657374794
7.508,1.456623043
7.509,-3.12944023
7.51,-1.579456316
7.511,-11.09015465
7.512,-6.594371503
7.513,-7.349674442
7.514,-0.642119608
7.515,8.338737639
7.516,0.221456089
7.517,5.517138401
7.518,0.179004851
7.519,0.521887722
7.52,0.709166832
7.521,-0.068952584
7.522,-1.498593451
7.523,7.971536915
7.524,1.165500065
7.525,-0.64185964
7.526,3.982482129
7.527,-3.796032916
7.528,-6.847357568
7.529,-4.235847521
7.53,-3.028386194
7.531,-3.904362522
7.532,-2.045072037
7.533,0.603639529
7.534,5.494692059
7.535,7.836245592
7.536,-3.140851612
7.537,3.0403793
7.538,-5.695760441
7.539,-2.243234494
7.54,-2.839408731
7.541,0.221757091
7.542,1.636748459
7.543,5.058375635
7.544,0.652987577
7.545,4.155740063
7.546,-1.720729947
7.547,-10.40757263
7.548,0.06672295
7.549,-1.541698885
7.55,-2.949342215
7.551,-2.651883498
7.552,1.064987754
7.553,-1.990412494
7.554,-4.487914097
7.555,4.867172534
7.556,-7.475190876
7.557,-1.352462276
7.558,7.20145183
7.559,2.683743067
7.56,4.458500198
7.561,2.428231054
7.562,5.896452785
7.563,0.342774853
7.564,-2.604601099
7.565,1.094097754
7.566,-1.389008025
7.567,-1.361222846
7.568,2.910153718
7.569,7.727611789
7.57,1.422133469
7.571,7.407755182
7.572,0.647969638
7.573,-3.54098384
7.574,-11.29954991
7.575,-6.029422178
7.576,-1.344511926
7.577,4.48054637
7.578,4.370456378
7.579,3.27988716
7.58,9.278516676
7.581,5.323762803
7.582,2.066910721
7.583,0.74170233
7.584,-9.669716738
7.585,5.237482424
7.586,-2.493296419
7.587,-0.357416579
7.588,-2.222042785
7.589,-3.714798159
7.59,-4.37429749
7.591,0.330863667
7.592,-10.79624865
7.593,-2.7059037
7.594,1.782597373
7.595,3.997513248
7.596,3.440086776
7.597,5.651366139
7.598,3.661002335
7.599,3.768792563
7.6,2.001530143
7.601,-4.028192846
7.602,-5.12449097
7.603,-2.309009297
7.604,-4.451956157
7.605,4.76313047
7.606,1.994286224
7.607,-2.320054406
7.608,0.512743912
7.609,-4.13195055
7.61,-9.705397498
7.611,-7.813696418
7.612,-3.044623712
7.613,-6.25039099
7.614,8.026304772
7.615,7.797125426
7.616,2.255733775
7.617,8.578311813
7.618,4.172533124
7.619,0.384821215
7.62,0.972531507
7.621,-1.528151714
7.622,-1.399931942
7.623,7.647954785
7.624,7.636763704
7.625,1.404163056
7.626,2.048784627
7.627,-6.806386838
7.628,-0.99550451
7.629,-9.985586804
7.63,-1.496593072
7.631,-2.806405807
7.632,-0.360726859
7.633,1.087760415
7.634,2.552497428
7.635,2.907753514
7.636,-4.155008364
7.637,0.881197249
7.638,-3.458613562
7.639,-2.720509594
7.64,2.257760364
7.641,10.91396308
7.642,11.13370748
7.643,6.128000873
7.644,3.729777058
7.645,-0.862140003
7.646,-3.890901345
7.647,-5.183548955
7.648,-0.419680486
7.649,0.554599799
7.65,-2.249342215
7.651,1.857894039
7.652,-0.853530409
7.653,-0.90826553
7.654,0.490562186
7.655,2.686057986
7.656,-0.264299241
7.657,-5.848053802
7.658,0.296797345
7.659,2.391469961
7.66,6.981076127
7.661,2.521605749
7.662,1.984032945
7.663,-8.682312709
7.664,6.203387832
7.665,-4.708150981
7.666,-2.893847033
7.667,-2.266913221
7.668,-0.374459911
7.669,2.262965479
7.67,-6.472563184
7.671,5.500844038
7.672,-4.380601823
7.673,-7.743844372
7.674,-5.114946823
7.675,-2.543567694
7.676,3.748679129
7.677,5.203524497
7.678,2.918566693
7.679,8.39715448
7.68,2.377189509
7.681,-0.708212471
7.682,-9.146751788
7.683,0.913149953
7.684,-3.193227421
7.685,3.329472273
7.686,-0.762794557
7.687,0.203428723
7.688,-0.092776643
7.689,0.389533713
7.69,-5.409596359
7.691,-11.8935529
7.692,-4.63796326
7.693,-1.23883784
7.694,-3.126696571
7.695,-2.264529472
7.696,-0.986355075
7.697,-1.207334523
7.698,3.771068083
7.699,-1.269749551
7.7,3.766407846
7.701,5.116924062
7.702,-4.666906483
7.703,-3.219669573
7.704,3.293387931
7.705,4.349378822
7.706,5.147652659
7.707,-2.20418017
7.708,-5.528960969
7.709,-8.377729811
7.71,-0.573454801
7.711,-6.365650847
7.712,-3.956732802
7.713,2.502271002
7.714,7.625220182
7.715,-1.037407618
7.716,-4.62250912
7.717,-2.466475231
7.718,2.91614608
7.719,0.503584492
7.72,5.410980994
7.721,-2.441792046
7.722,6.359978762
7.723,0.25951361
7.724,4.814364126
7.725,4.531877181
7.726,-2.999003856
7.727,-10.07333207
7.728,-5.889925341
7.729,-0.556790187
7.73,1.588152989
7.731,5.960684129
7.732,4.263451238
7.733,-2.72247323
7.734,-0.313757513
7.735,4.857044435
7.736,2.567538242
7.737,3.973588141
7.738,3.960473779
7.739,4.362540558
7.74,0.031959772
7.741,6.550735809
7.742,6.335671755
7.743,2.267850542
7.744,1.676228342
7.745,-8.150051131
7.746,1.188297624
7.747,-2.774226915
7.748,2.661591521
7.749,-3.664161363
7.75,4.400000003
7.751,3.07208774
7.752,4.292497306
7.753,2.035427187
7.754,-1.807755833
7.755,-2.247938096
7.756,-2.864798139
7.757,5.231357896
7.758,7.085005292
7.759,-2.946643965
7.76,5.207530274
7.761,0.673884702
7.762,1.925048275
7.763,-2.990986363
7.764,6.256194094
7.765,4.681473933
7.766,2.183622264
7.767,3.528193239
7.768,1.299943889
7.769,7.501710612
7.77,2.686039952
7.771,-8.560736733
7.772,-11.69957945
7.773,2.295762149
7.774,-4.735252956
7.775,-2.468122814
7.776,0.550613236
7.777,0.890419399
7.778,3.169632864
7.779,2.562154494
7.78,1.313094023
7.781,-1.037441995
7.782,-8.120346572
7.783,-2.717141695
7.784,-1.119888891
7.785,0.138162888
7.786,-3.06343567
7.787,5.4668455
7.788,1.078692691
7.789,-0.676995
7.79,-0.749025307
7.791,-3.880350035
7.792,-1.278294497
7.793,-1.167687513
7.794,-3.311320851
7.795,-3.55273421
7.796,-2.710558614
7.797,4.970676319
7.798,-1.297812274
7.799,-5.619325044
7.8,2.766407848
7.801,2.466499558
7.802,-2.598026125
7.803,3.602319584
7.804,4.017591467
7.805,-0.362416443
7.806,0.332276938
7.807,-5.275330496
7.808,-3.888629729
7.809,-11.39093268
7.81,-0.234025851
7.811,-7.299122133
7.812,-6.128202138
7.813,-4.761145777
7.814,5.925861293
7.815,-2.846098235
7.816,4.304152351
7.817,-0.83618358
7.818,0.889740866
7.819,5.832814019
7.82,6.475076481
7.821,5.39320794
7.822,10.10891259
7.823,-1.427381295
7.824,2.012430018
7.825,-2.543567699
7.826,-7.378697721
7.827,-3.112938584
7.828,-4.570947715
7.829,-7.495209414
7.83,-2.570450148
7.831,6.721938994
7.832,6.589047435
7.833,-4.517579692
7.834,-8.39122681
7.835,-3.532580477
7.836,-11.48526802
7.837,-2.717738203
7.838,-3.980541551
7.839,4.210261604
7.84,1.805505622
7.841,5.888849732
7.842,3.547463807
7.843,-4.811561155
7.844,5.276727241
7.845,-8.216055047
7.846,-2.513384355
7.847,-7.717919632
7.848,3.515563805
7.849,-5.878355066
7.85,-0.249342218
7.851,-2.7091511
7.852,-7.788774701
7.853,-1.373894851
7.854,-7.886954799
7.855,-3.960026965
7.856,-1.811249422
7.857,-2.908491775
7.858,-2.116958986
7.859,9.416583306
7.86,5.433330864
7.861,2.590834551
7.862,-3.494039063
7.863,-0.083377253
7.864,-1.46635251
7.865,-1.267816987
7.866,-0.950122795
7.867,5.338426881
7.868,-4.32423421
7.869,-0.265379327
7.87,-4.398706109
7.871,-7.989533348
7.872,-7.805158613
7.873,0.562707379
7.874,-3.687464473
7.875,0.404163061
7.876,0.373012811
7.877,4.278860571
7.878,6.40972216
7.879,4.475794826
7.88,-0.125355462
7.881,1.84379473
7.882,3.136040475
7.883,2.327645349
7.884,4.758354003
7.885,-0.027304071
7.886,7.337648917
7.887,5.714183507
7.888,-6.009198218
7.889,-11.12504057
7.89,-9.880968002
7.891,-3.634570772
7.892,-7.236589616
7.893,2.71643825
7.894,4.535312711
7.895,1.861017436
7.896,-0.455902704
7.897,2.881336595
7.898,-0.755396759
7.899,4.23555805
7.9,0.001530147
7.901,3.505041672
7.902,9.291908126
7.903,3.461020243
7.904,-2.555966684
7.905,4.899626275
7.906,3.241570883
7.907,-5.742396355
7.908,-8.046915117
7.909,-0.166516104
7.91,-4.198726981
7.911,1.596545994
7.912,-2.257468282
7.913,-2.321991082
7.914,4.195359429
7.915,-3.938088084
7.916,-5.172336964
7.917,-3.007631201
7.918,-3.896596623
7.919,5.864789293
7.92,6.376403646
7.921,3.275940617
7.922,-0.43919773
7.923,-1.150359423
7.924,-4.080761036
7.925,-6.029422181
7.926,-0.563300806
7.927,1.089921951
7.928,2.457623746
7.929,-4.588298272
7.93,-3.675753498
7.931,3.186585302
7.932,-2.126338937
7.933,-6.611889316
7.934,-4.8863878
7.935,-4.730331739
7.936,-9.293256945
7.937,3.30734936
7.938,4.931878287
7.939,-0.883113094
7.94,7.282929691
7.941,7.181122837
7.942,0.452118292
7.943,2.684030373
7.944,-4.93416439
7.945,-7.034940497
7.946,0.508139363
7.947,3.199933403
7.948,1.434081966
7.949,4.611867393
7.95,1.050657781
7.951,-4.805449784
7.952,-7.302371263
7.953,-7.597918527
7.954,-9.716783399
7.955,3.057853101
7.956,2.111961096
7.957,0.021882985
7.958,-2.61391801
7.959,-1.275622687
7.96,0.336161769
7.961,-6.931890347
7.962,3.268814061
7.963,-4.924195199
7.964,-0.452195758
7.965,1.660675089
7.966,7.992071833
7.967,-0.145694008
7.968,-2.00857939
7.969,0.636663959
7.97,-6.930499229
7.971,-4.239794063
7.972,-6.657011669
7.973,-0.426938699
7.974,5.246233028
7.975,9.358140362
7.976,1.901749169
7.977,-1.3975573
7.978,-0.688939349
7.979,-3.065006043
7.98,-4.388720135
7.981,0.980861239
7.982,-1.857487797
7.983,3.266471936
7.984,0.724076314
7.985,-0.48569186
7.986,6.669224536
7.987,-0.385099946
7.988,-7.558946007
7.989,-3.401498802
7.99,-5.755026818
7.991,-1.632060451
7.992,4.707289514
7.993,4.693867448
7.994,-1.91018113
7.995,7.200652412
7.996,-4.555725223
7.997,-0.677296934
7.998,-6.04493764
7.999,-6.649670541
8,-1.999999995
8.001,1.453896605
8.002,4.281005622
8.003,8.028437938
8.004,-3.208206804
8.005,-1.200652415
8.006,-7.325886854
8.007,-8.045008452
8.008,-2.943357493
8.009,-9.172165604
8.01,-3.244973183
8.011,-2.402727259
8.012,0.322878027
8.013,-4.966041069
8.014,-0.905292515
8.015,-1.514308147
8.016,-5.488008331
8.017,-3.915330928
8.018,8.093555784
8.019,2.823364826
8.02,8.388720137
8.021,2.869232106
8.022,6.92500732
8.023,5.748698309
8.024,-2.665681199
8.025,-3.358140356
8.026,-0.482301007
8.027,4.075797698
8.028,-5.579056308
8.029,4.435567999
8.03,0.930499228
8.031,-2.440890032
8.032,-6.227488587
8.033,1.794552991
8.034,-9.228139804
8.035,-5.66067509
8.036,-3.311736257
8.037,1.275336211
8.038,-3.032746084
8.039,7.736116413
8.04,-4.336161778
8.041,1.079848753
8.042,-4.15001402
8.043,-4.670741971
8.044,-3.875893118
8.045,4.942146905
8.046,3.480715426
8.047,-0.753222484
8.048,7.066303288
8.049,-5.998776291
8.05,-5.05065778
8.051,-1.416093466
8.052,0.329850061
8.053,-3.551074411
8.054,-9.744207335
8.055,-0.965059498
8.056,3.170232365
8.057,0.667110639
8.058,-1.216050324
8.059,0.623103229
8.06,-2.282929698
8.061,-7.312660837
8.062,-0.695810307
8.063,1.043791653
8.064,3.529324929
8.065,5.730331736
8.066,-3.349680175
8.067,3.260748297
8.068,0.89027096
8.069,-4.990811373
8.07,-7.3242465
8.071,-5.21592779
8.072,-0.693691722
8.073,-0.441062953
8.074,-0.672767175
8.075,1.029422184
8.076,-1.683170995
8.077,-7.498499568
8.078,-3.324734297
8.079,0.528285449
8.08,3.623596359
8.081,1.939436773
8.082,-0.867335391
8.083,8.358772206
8.084,-0.591595055
8.085,5.938088076
8.086,-7.431427408
8.087,2.97085007
8.088,-3.978599696
8.089,-9.400772053
8.09,-3.801273019
8.091,6.362290048
8.092,2.810847135
8.093,3.391255348
8.094,2.522361132
8.095,-4.899626278
8.096,1.792034659
8.097,-9.109879236
8.098,-0.055840141
8.099,1.299184392
8.1,3.998469862
8.101,6.568668011
8.102,1.991464739
8.103,-0.530195592
8.104,3.691970677
8.105,0.138982563
8.106,-2.771380691
8.107,-1.067579252
8.108,-5.999478362
8.109,4.830344715
8.11,4.880967999
8.111,5.320814504
8.112,3.773130235
8.113,-6.065324521
8.114,-5.573716894
8.115,0.027304067
8.116,-8.522286017
8.117,2.023495659
8.118,-0.899972489
8.119,0.960431333
8.12,-1.874644538
8.121,3.328431236
8.122,-3.173654189
8.123,2.072280439
8.124,-1.136944838
8.125,-6.404163052
8.126,-6.548603505
8.127,-1.91384838
8.128,4.569090635
8.129,-2.814692719
8.13,3.398706106
8.131,-0.538846746
8.132,-3.911833766
8.133,-3.689567895
8.134,-5.285945174
8.135,-1.732183012
8.136,-0.297579506
8.137,6.434518262
8.138,1.730107037
8.139,6.213391513
8.14,1.566669127
8.141,-5.612357238
8.142,-0.646973041
8.143,1.259632792
8.144,5.047317401
8.145,0.96002697
8.146,7.650886823
8.147,1.022753838
8.148,3.552706723
8.149,1.904925025
8.15,-4.75065778
8.151,-9.925871004
8.152,-11.75163178
8.153,1.366778625
8.154,1.277316381
8.155,4.21605505
8.156,-1.040659269
8.157,9.162702165
8.158,-0.311395839
8.159,1.915376335
8.16,3.194494374
8.161,1.593964467
8.162,-0.783390468
8.163,6.068879215
8.164,3.721335998
8.165,5.532580472
8.166,-1.844841167
8.167,-2.833561327
8.168,-1.825115411
8.169,0.473834938
8.17,-5.429549847
8.171,-0.309016646
8.172,-2.665120261
8.173,-2.23820242
8.174,1.142629737
8.175,-3.4564323
8.176,0.22363795
8.177,-6.221477695
8.178,-4.872844612
8.179,-9.588981871
8.18,-0.475076475
8.181,-0.028587953
8.182,3.346327117
8.183,1.187324583
8.184,4.931915628
8.185,-1.153901773
8.186,-3.16192927
8.187,-3.589995233
8.188,-9.107865838
8.189,-6.505103925
8.19,3.23402585
8.191,4.586706619
8.192,7.652561745
8.193,1.924189488
8.194,-3.568344923
8.195,1.362416442
8.196,-9.781523489
8.197,-3.251178574
8.198,-1.165905889
8.199,5.337726506
8.2,3.233592159
8.201,3.423551103
8.202,5.533880252
8.203,1.380464684
8.204,-3.053373411
8.205,0.552734211
8.206,-5.924747127
8.207,-2.183453487
8.208,7.042226519
8.209,4.076123976
8.21,5.749025302
8.211,3.872768934
8.212,-2.314760674
8.213,-5.817986513
8.214,-2.172632305
8.215,-1.138162889
8.216,4.355956878
8.217,3.068282703
8.218,5.356414555
8.219,1.841668056
8.22,4.686905975
8.221,3.242071568
8.222,-6.933564892
8.223,-3.539278386
8.224,-0.31454526
8.225,-0.531877177
8.226,2.499184978
8.227,6.353096847
8.228,5.463511466
8.229,3.756510665
8.23,-9.686039955
8.231,-2.305936683
8.232,-2.536011862
8.233,-1.879334251
8.234,-6.419690233
8.235,3.318526066
8.236,1.979873888
8.237,13.34212737
8.238,4.311019697
8.239,3.130341361
8.24,-0.207530281
8.241,-3.249129965
8.242,-0.848937317
8.243,3.119783122
8.244,2.100866117
8.245,5.247938099
8.246,-0.428312145
8.247,-2.386568202
8.248,0.471434716
8.249,-1.876313812
8.25,0.600000002
8.251,-4.140064704
8.252,-4.897659491
8.253,-1.576914093
8.254,4.5756344
8.255,4.150051131
8.256,-1.440160371
8.257,3.083290467
8.258,3.900396214
8.259,2.253490261
8.26,4.968040226
8.261,5.441685514
8.262,11.2755942
8.263,1.377552869
8.264,7.668529736
8.265,6.142955557
8.266,1.077689537
8.267,-2.628667787
8.268,-7.499519211
8.269,-2.764910195
8.27,3.411847017
8.271,2.752564125
8.272,3.653857363
8.273,0.722191058
8.274,-4.23706413
8.275,0.46812282
8.276,-1.578296156
8.277,-4.908372597
8.278,-0.123910784
8.279,0.246018115
8.28,5.589019011
8.281,9.300641571
8.282,12.3199219
8.283,-2.182383769
8.284,-0.141422902
8.285,-1.962592388
8.286,-4.861288157
8.287,4.146587991
8.288,-5.279335172
8.289,-0.438575212
8.29,-1.426545201
8.291,1.573503749
8.292,6.292892983
8.293,-4.146960839
8.294,-3.383720643
8.295,-6.34937882
8.296,-4.05731995
8.297,-2.429189416
8.298,4.902974468
8.299,-1.312698
8.3,2.233592157
8.301,7.073975608
8.302,-2.535000106
8.303,-0.441524473
8.304,-6.777576947
8.305,-2.735470524
8.306,-0.109371405
8.307,-6.112303162
8.308,-1.598104721
8.309,1.089326843
8.31,-4.590403648
8.311,-4.19375978
8.312,-2.143291338
8.313,-8.554569733
8.314,-2.473273416
8.315,-5.329472272
8.316,-1.570704594
8.317,3.437991053
8.318,9.382819769
8.319,2.51243853
8.32,-2.377189512
8.321,2.407071583
8.322,-4.682498718
8.323,-0.852383481
8.324,-4.512611152
8.325,1.543567703
8.326,2.878878843
8.327,-1.607296635
8.328,4.14453384
8.329,-3.305070107
8.33,-6.527436818
8.331,-6.067191547
8.332,-5.86160806
8.333,-8.084227789
8.334,0.657779063
8.335,1.708150979
8.336,-1.967319853
8.337,9.033453714
8.338,5.252035027
8.339,1.282620315
8.34,4.018923869
8.341,3.412756112
8.342,-4.060729368
8.343,3.199194819
8.344,0.500367217
8.345,1.313942015
8.346,6.273369834
8.347,-2.442875485
8.348,-0.382537567
8.349,-0.662120109
8.35,-4.750657777
8.351,0.641174135
8.352,-4.816387484
8.353,-2.167592055
8.354,-0.345166634
8.355,4.862140001
8.356,1.506290913
8.357,1.223140137
8.358,-3.897639508
8.359,-3.10973701
8.36,-3.257760364
8.361,6.524735665
8.362,4.69468154
8.363,8.469943759
8.364,4.39107634
8.365,-3.907753522
8.366,-7.788565404
8.367,-7.438901429
8.368,-9.875341113
8.369,0.002179743
8.37,-4.503406923
8.371,7.18136074
8.372,-4.24056347
8.373,-1.544754171
8.374,4.715147387
8.375,3.595836945
8.376,0.599304269
8.377,-7.29681377
8.378,7.635999921
8.379,-2.667622217
8.38,4.027468496
8.381,2.419404846
8.382,4.063534855
8.383,-2.227170813
8.384,-3.019665795
8.385,-0.79712543
8.386,-8.262372744
8.387,-2.100750017
8.388,-0.191444263
8.389,-2.990529643
8.39,3.705397493
8.391,4.327724486
8.392,-1.748811898
8.393,-0.031086602
8.394,4.769645795
8.395,-2.763130467
8.396,2.688024139
8.397,-2.339849693
8.398,7.360558953
8.399,6.832418906
8.4,-0.001530142
8.401,5.035433494
8.402,-2.424934357
8.403,6.699774868
8.404,-1.204018796
8.405,-2.997513242
8.406,-1.01866535
8.407,-1.645237303
8.408,-5.439819333
8.409,2.864910269
8.41,-5.625702518
8.411,-6.089427907
8.412,-7.014025194
8.413,-0.993724429
8.414,1.257228448
8.415,-0.237482424
8.416,6.905784721
8.417,2.609438673
8.418,4.169157258
8.419,-0.519536745
8.42,3.721483323
8.421,3.524338905
8.422,-0.1343884
8.423,4.870594646
8.424,7.580579903
8.425,2.029422185
8.426,4.063481929
8.427,-0.810157169
8.428,-5.884037621
8.429,-5.21198125
8.43,0.577866532
8.431,-6.531837855
8.432,-1.146221688
8.433,-1.989918164
8.434,8.152940053
8.435,1.905902241
8.436,-3.159330924
8.437,-1.991633849
8.438,-1.660384811
8.439,-3.624004987
8.44,-9.4585002
8.441,0.120483007
8.442,4.034616146
8.443,3.703603291
8.444,9.711258849
8.445,-1.867172535
8.446,5.251846116
8.447,-4.36072852
8.448,-7.301055729
8.449,-8.152342569
8.45,2.949342223
8.451,2.737472819
8.452,-2.302790922
8.453,3.056431622
8.454,3.484661967
8.455,-1.155740065
8.456,-6.416919606
8.457,-6.707234623
8.458,-7.400680484
8.459,-4.417531018
8.46,8.839408731
8.461,5.047460564
8.462,4.931828417
8.463,3.310761705
8.464,-5.623080411
8.465,0.163754402
8.466,-10.73076003
8.467,-2.95478054
8.468,-9.190995933
8.469,-5.899863543
8.47,-2.971613803
8.471,-1.568378545
8.472,2.611289585
8.473,4.444891906
8.474,-5.218550114
8.475,-9.358140356
8.476,-3.92943209
8.477,-2.620395899
8.478,-0.26533857
8.479,8.873178652
8.48,6.290833169
8.481,-0.717661662
8.482,5.057063127
8.483,-3.165997399
8.484,-4.985388107
8.485,-1.338737641
8.486,-6.593948363
8.487,-0.001466564
8.488,-3.641696473
8.489,-1.714071409
8.49,5.57945631
8.491,4.325214165
8.492,0.307308972
8.493,-1.0085158
8.494,-0.784860364
8.495,0.897234558
8.496,0.787846658
8.497,6.218783836
8.498,5.650099834
8.499,1.717647498
8.5,2
8.501,-1.913421439
8.502,-7.414031854
8.503,0.132357173
8.504,-6.551778677
8.505,-2.897234553
8.506,0.548792386
8.507,-3.342625206
8.508,4.456623043
8.509,0.87055977
8.51,-5.579456316
8.511,-10.09015465
8.512,-9.594371503
8.513,2.650325558
8.514,2.357880391
8.515,-1.661262361
8.516,8.221456088
8.517,8.517138401
8.518,-0.820995149
8.519,0.521887722
8.52,-4.290833168
8.521,4.931047415
8.522,-4.498593451
8.523,4.971536914
8.524,-1.834499934
8.525,-0.641859641
8.526,1.98248213
8.527,-8.796032916
8.528,-2.847357567
8.529,-7.235847521
8.53,-3.028386194
8.531,-9.904362522
8.532,-0.045072038
8.533,3.603639529
8.534,2.494692058
8.535,5.836245592
8.536,-0.140851612
8.537,-1.9596207
8.538,0.304239559
8.539,4.756765505
8.54,0.160591269
8.541,8.22175709
8.542,2.636748459
8.543,2.058375635
8.544,8.652987578
8.545,6.155740063
8.546,-0.720729946
8.547,-10.40757263
8.548,-5.933277051
8.549,-2.541698885
8.55,5.050657784
8.551,-0.651883498
8.552,2.064987754
8.553,2.009587506
8.554,1.512085903
8.555,2.867172534
8.556,-0.475190875
8.557,-4.352462277
8.558,5.20145183
8.559,5.683743066
8.56,6.458500198
8.561,3.428231053
8.562,1.896452785
8.563,5.342774854
8.564,3.395398901
8.565,-0.905902245
8.566,-4.389008025
8.567,1.638777154
8.568,2.910153717
8.569,6.72761179
8.57,6.422133469
8.571,4.407755183
8.572,-5.352030362
8.573,-5.54098384
8.574,-5.299549911
8.575,-6.029422179
8.576,-0.344511926
8.577,6.480546369
8.578,3.370456378
8.579,0.27988716
8.58,5.278516676
8.581,0.323762804
8.582,-2.933089279
8.583,-6.258297669
8.584,-2.669716738
8.585,-7.762517576
8.586,-3.49329642
8.587,7.642583421
8.588,4.777957216
8.589,4.285201841
8.59,0.625702511
8.591,2.330863667
8.592,3.203751351
8.593,-4.705903701
8.594,0.782597373
8.595,-1.002486753
8.596,9.440086776
8.597,5.651366139
8.598,7.661002335
8.599,2.768792564
8.6,2.001530143
8.601,-1.028192845
8.602,2.875509029
8.603,1.690990703
8.604,-3.451956158
8.605,0.76313047
8.606,-3.005713776
8.607,6.679945594
8.608,1.512743913
8.609,2.86804945
8.61,-2.705397497
8.611,2.186303582
8.612,-2.044623712
8.613,-0.25039099
8.614,-1.973695229
8.615,2.797125426
8.616,0.255733774
8.617,2.578311814
8.618,-0.827466876
8.619,-6.615178784
8.62,-3.027468493
8.621,7.471848286
8.622,4.600068058
8.623,2.647954784
8.624,0.636763705
8.625,6.404163056
8.626,2.048784629
8.627,-9.806386838
8.628,-11.99550451
8.629,-7.985586804
8.63,-0.496593073
8.631,-3.806405808
8.632,2.639273141
8.633,10.08776042
8.634,1.552497428
8.635,1.907753515
8.636,-4.155008364
8.637,-2.118802751
8.638,-4.458613562
8.639,3.279490405
8.64,5.257760364
8.641,10.91396308
8.642,12.13370748
8.643,6.128000873
8.644,0.729777059
8.645,-3.862140002
8.646,-6.890901344
8.647,-5.183548955
8.648,1.580319513
8.649,-1.445400201
8.65,8.750657784
8.651,-1.14210596
8.652,-7.85353041
8.653,7.09173447
8.654,2.490562186
8.655,-8.313942014
8.656,0.735700759
8.657,2.151946196
8.658,-2.703202655
8.659,-0.60853004
8.66,3.981076127
8.661,1.52160575
8.662,4.984032946
8.663,-3.682312708
8.664,-6.796612168
8.665,-8.708150981
8.666,2.106152966
8.667,-0.266913221
8.668,1.625540088
8.669,8.262965479
8.67,6.527436816
8.671,0.500844039
8.672,-2.380601822
8.673,1.256155627
8.674,-2.114946823
8.675,-5.543567696
8.676,-1.251320871
8.677,-0.796475504
8.678,6.918566693
8.679,9.397154481
8.68,5.377189509
8.681,-6.70821247
8.682,-2.146751788
8.683,-2.086850046
8.684,1.806772578
8.685,-3.670527727
8.686,0.237205443
8.687,7.203428723
8.688,-2.092776642
8.689,4.389533713
8.69,-3.409596358
8.691,-1.893552905
8.692,-3.637963259
8.693,0.761162159
8.694,6.873303428
8.695,5.735470528
8.696,3.013644925
8.697,3.792665478
8.698,9.771068083
8.699,-3.269749549
8.7,-7.233592154
8.701,-1.883075937
8.702,4.333093516
8.703,-1.219669573
8.704,2.29338793
8.705,8.349378822
8.706,0.147652661
8.707,-0.20418017
8.708,-7.528960967
8.709,-8.377729812
8.71,-5.573454801
8.711,-6.365650848
8.712,0.043267197
8.713,7.502271002
8.714,-1.374779818
8.715,6.962592383
8.716,-1.622509121
8.717,-4.466475229
8.718,1.916146079
8.719,-3.496415507
8.72,-1.589019006
8.721,7.558207954
8.722,5.359978762
8.723,9.259513609
8.724,7.814364128
8.725,1.531877181
8.726,-2.999003854
8.727,-0.073332066
8.728,-4.889925341
8.729,-11.55679019
8.73,-5.411847012
8.731,0.960684129
8.732,3.263451237
8.733,2.277526772
8.734,-3.313757514
8.735,-0.142955563
8.736,-10.43246176
8.737,-0.026411859
8.738,1.960473778
8.739,0.362540557
8.74,8.031959773
8.741,7.550735808
8.742,1.335671757
8.743,4.267850542
8.744,-0.323771657
8.745,-6.150051131
8.746,-0.811702376
8.747,-6.774226915
8.748,2.66159152
8.749,2.335838637
8.75,1.400000002
8.751,-3.927912259
8.752,-0.707502694
8.753,-3.964572812
8.754,-4.807755833
8.755,-3.247938097
8.756,-2.864798139
8.757,2.231357894
8.758,0.085005292
8.759,4.053356034
8.76,6.207530276
8.761,0.673884703
8.762,0.925048276
8.763,-1.990986362
8.764,-0.743805907
8.765,4.681473934
8.766,-0.816377737
8.767,4.52819324
8.768,6.299943889
8.769,9.501710613
8.77,3.686039952
8.771,-7.560736733
8.772,-0.699579447
8.773,-3.704237852
8.774,-3.735252956
8.775,1.531877184
8.776,3.550613236
8.777,2.890419398
8.778,1.169632865
8.779,6.562154494
8.78,3.313094024
8.781,3.962558006
8.782,1.879653427
8.783,-2.717141695
8.784,0.880111107
8.785,8.138162888
8.786,-3.06343567
8.787,-3.533154499
8.788,-7.921307308
8.789,-10.676995
8.79,-8.749025306
8.791,-5.880350036
8.792,-7.278294497
8.793,-0.167687515
8.794,2.688679149
8.795,0.44726579
8.796,3.289441386
8.797,1.97067632
8.798,6.702187725
8.799,-4.619325043
8.8,-1.233592153
8.801,0.466499558
8.802,3.401973873
8.803,-0.397680416
8.804,7.017591467
8.805,1.637583558
8.806,1.33227694
8.807,-0.275330496
8.808,-10.88862973
8.809,0.609067321
8.81,-1.234025851
8.811,-2.299122135
8.812,5.871797862
8.813,0.238854223
8.814,1.925861293
8.815,7.153901766
8.816,-1.69584765
8.817,-1.836183579
8.818,-4.110259136
8.819,3.832814018
8.82,-1.52492352
8.821,3.393207939
8.822,7.108912588
8.823,3.572618705
8.824,9.01243002
8.825,0.456432301
8.826,-8.378697719
8.827,-5.112938585
